"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10804","editSuite","CrossBrowser Suite","Mon Jul 14 16:29:19 GMT 2025","passed","Mon Jul 14 16:29:30 GMT 2025","tests.ProjectTest","Edge Test","tests.ProjectTest","editSuite"
"","9966","editSuite","CrossBrowser Suite","Mon Jul 14 16:27:44 GMT 2025","passed","Mon Jul 14 16:27:54 GMT 2025","tests.ProjectTest","Chrome Test","tests.ProjectTest","editSuite"
"","19765","createSuiteAndCase","CrossBrowser Suite","Mon Jul 14 16:27:44 GMT 2025","failed","Mon Jul 14 16:28:04 GMT 2025","tests.ProjectTest","Chrome Test","tests.ProjectTest","createSuiteAndCase"
"","17166","createSuiteAndCase","CrossBrowser Suite","Mon Jul 14 16:28:27 GMT 2025","failed","Mon Jul 14 16:28:44 GMT 2025","tests.ProjectTest","Firefox Test","tests.ProjectTest","createSuiteAndCase"
"","1","initPages","CrossBrowser Suite","Mon Jul 14 16:28:32 GMT 2025","failed","Mon Jul 14 16:28:32 GMT 2025","tests.ProjectTest","Firefox Test","tests.ProjectTest","initPages"
"","1","editSuite","CrossBrowser Suite","Mon Jul 14 16:28:32 GMT 2025","skipped","Mon Jul 14 16:28:32 GMT 2025","tests.ProjectTest","Firefox Test","tests.ProjectTest","editSuite"
"","20289","createSuiteAndCase","CrossBrowser Suite","Mon Jul 14 16:29:21 GMT 2025","failed","Mon Jul 14 16:29:41 GMT 2025","tests.ProjectTest","Edge Test","tests.ProjectTest","createSuiteAndCase"
